Link,Job Title,Company,Days since Post,Location,Job Description,Salary
https://sg.indeed.com/rc/clk?jk=cf07eb1f770b28f2&bb=BBU1u9Z7NvTrsFjxVjXkyaJZeEj7WXYxam0-C3bhsAti3IAGHeRyDBncvlbiD-goI6XTTmnmAF8bT0spcHMnUqiGjyprbsdoK37HFe0Bdmlt7tnqIvERSFHEknJFGZqh&xkcb=SoAN67M365cLXnyL7h0AbzkdCdPP&fccid=3376355cceaae707&vjs=3,Software Engineer (Flowable) - Contract,Micron,1,Singapore,"Zeith Infotech (S), a Tech Recruitment firm with 27 years of presence in Singapore, supporting clients from governemnt and corporate sectors in terms of ICT Consultant placements.

Currenlty, one of our clients are looking out for Software Engineer with COMPULSORY experience in FLOWABLE platform managment.

This will be a minimum 6 months contract role, with the possibility to extend to 12 months and more.

Job Scope:
Good working knowledge in Cloud experience
Strong working knowledge on the following: Flowable , JVM based languages such as Scala, Java and Kotlin, Web application languages such as HTML, CSS, JavaScript and React JS.
In-depth knowledge of RESTful API designs and microservices.
Knowledge of Source Code Management tools such as Git.
Familiar with Agile development methodologies and good exposure to scrum ceremonies like Sprint Planning, Daily Scrum, Sprint Review, Sprint Retrospective, Backlog Refinement.
Awareness of “Clean Code” and clean coding practices.
Test Driven Development and ability to design Unit, Integration and Functional tests.
Must demonstrate strong familiarity of Design Patterns.

Requirements:
A minimum of 5-7 years software developer experience.
Top 3 skills (must have)
1. Flowable
2. Java
3. SQL
4. Gitlab

Top 3 skills (good to have)
1.Agile development experience
2. Test Driven Development
3.Microsoft Azure",No salary information provided
https://sg.indeed.com/rc/clk?jk=a1d79c5f75b9b17d&bb=BBU1u9Z7NvTrsFjxVjXkyf6sE3vVgFvtkX2He_Du-C413Cl1z533mm2Wa1cOp3oB5DXRsWhR3NJWZw2hNf9gJUAXOBjcE89m5kUf1qHoUdsDqe3-J4edEejAhBhjfhg-&xkcb=SoC567M365cLXnyL7h0BbzkdCdPP&fccid=948ecbb7deb97e66&vjs=3,Patching & Change Request Coordinator (L1/L2 Support),Micron,1,Singapore,"Job Title: Patching & Change Request Coordinator (L1/L2 Support)
Location: Onsite – Singapore
Shift Timings: Rotating shifts (9am-6pm, 1pm-10pm, 9pm-6am) including occasional overnight shifts for UAT and weekend work as required.
Job Summary:
This hands-on role involves managing and executing patching processes, raising Change Requests (CR), performing User Acceptance Testing (UAT) patching, and supporting production patching according to Standard Operating Procedures (SOPs). The Patching & Change Request Coordinator will play a key role in maintaining system readiness by adhering to established processes in a collaborative patching room environment. This role is ideal for individuals with prior L1/L2 support or service desk experience and is open to professionals re-entering the workforce.
Key Responsibilities:
Patching and Change Request (CR) Management: Conduct system patching activities in line with SOPs by following step-by-step instructions, including taking snapshots, executing system rebatch, and supporting application testing.
Raise and manage CRs, ensuring proper documentation, submission, and follow-ups as required.
Execute UAT patching and production patching with precision and in coordination with the bank’s technical team.
Standard Operating Procedure (SOP) Compliance: Follow SOPs closely to ensure patching is completed smoothly by pressing necessary prompts, capturing snapshots, and completing rebatch and other required tasks.
Conduct user follow-ups to verify system integrity post-patching.
Shift-Based Monitoring and Support: Work in rotating shifts, including occasional night shifts, to ensure 24/7 patching coverage.
Participate in weekend shifts as needed during UAT testing, ensuring seamless operations and handovers.
Reporting and Coordination (for Lead Role): Download and review patching reports, allocate CRs to engineers with designated quotas (e.g., 20/30/10 each).
Conduct follow-ups every hour and manage UAT checkpoints by 6pm to ensure timely progress.
Liaison with Technical Team: Coordinate with the bank’s technical team to address any technical issues that may arise during patching.
Support team members with queries related to the patching process or CR management.

Qualifications:
1-2 years of experience in L1/L2 support, desktop support, or service desk roles.
Familiarity with patching processes, CR handling, or similar operational tasks in an IT environment is a plus.
Strong attention to detail and ability to follow SOPs without deviation.
Effective communication and coordination skills for follow-ups and user support.
Additional Details:
Open to candidates re-entering the workforce, especially those with a prior background in desktop support, service desk, or related roles.
Ability to work shifts, including occasional night shifts, as well as some weekend UAT support.
Key Skills:
System patching and CR management
SOP adherence and documentation
Basic troubleshooting and desktop support
Clear communication and follow-up skills",No salary information provided
https://sg.indeed.com/rc/clk?jk=c9f60d531d4edbc6&bb=BBU1u9Z7NvTrsFjxVjXkyaLTvtMJQYSlf1Nzd4LzfrX8vC-4fOnhwpKMmPK-AvwKFYyPnlKdWJsPe1x8HtJIPwmnCoU4AGSrBD6C9Ce6O7SMzCJK_BZYmM33f1CiU_go&xkcb=SoAk67M365cLXnyL7h0CbzkdCdPP&fccid=f4489cfb6581e823&vjs=3,IT Assistant Manager (Systems),Micron,1,Singapore,"Location: Ang Mo Kio

Job Description:

Provide on-site Integrated Systems Management Service support
Manage stakeholders in meetings
Manage and ensure that the system(s) meet KPI or SLA
Ensure adequate governance are in place to maintain compliance status and ensure the Systems adhere to applicable standards, policies and guidelines
Prepare and support audit exercise
Work with Authority to review policy change
Prepare and maintain Project Security Management Plan. Conduct security review, constantly track, mitigate and patch security vulnerabilities to eliminate or minimise risk exposure and improve the cyber resiliency of the Systems
Ensure asset inventory (comprising hardware, software, network equipment, etc.) are maintained and updated regularly
Investigate and resolve issues pertaining to Systems or infrastructure
Support the Integrated Logistics Support such as publication management, spare review management and competency management
Maintain oversight and review the Obsolescence Management plan for all Systems
Drive digital transformation in areas of Operational efficiency, Governance & Compliance and Cyber Security
Manage Tech Refresh for Systems
Requirements:
Degree in IT or a related subject with at least 5 years of working experience in managing IT infrastructure projects
Experience in customer facing role / Vendor management role
Experience in the following:
Windows Server OS, Linux OS in a virtual environment
Virtualisation and Hypervisors including Nutanix VPN, firewall appliance
Load balancers, network switches/routers
Network Monitoring (e.g. Solarwinds products)
Data Protection (e.g. Veritas)
Vulnerability Assessment (e.g. Nessus)
Identify and Access Management (e.g. CyberArk)

To Apply or find out more information on this role, please email us or send in your updated resume to: shelly.tan@starcareerconsulting.com

Shelly Tan Bee Leng (Reg. No. R2199458)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",No salary information provided
https://sg.indeed.com/rc/clk?jk=e846f0b89521d52d&bb=BBU1u9Z7NvTrsFjxVjXkyWoy_2CT07wBTtdvNoxHmanuL4-6F2CHFBYSbAqtz52kYCDMnk-GTeuaro8dvLUK5jXGRbfyBMuFvesGZxVXEYXtPV1uQobP5wxFpYujeYTo&xkcb=SoCQ67M365cLXnyL7h0DbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3,"Algorithm Engineer, Search Guide (Campus Recruitment 2025)",Micron,1,Singapore,"Department Engineering and Technology
LevelEntry Level
LocationSingapore
The Engineering and Technology team is at the core of the Shopee platform development. The team is made up of a group of passionate engineers from all over the world, striving to build the best systems with the most suitable technologies. Our engineers do not merely solve problems at hand; We build foundations for a long-lasting future. We don't limit ourselves on what we can or can't do; we take matters into our own hands even if it means drilling down to the bottom layer of the computing platform. Shopee's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience it first-hand if you love technologies as much as we do.
About the Team:
The search team is responsible for developing Shopee’s search engines across all global markets. Our team members hail from renowned universities and top global tech companies. Our primary mission is to support the company’s business development needs and continuously empower its rapid growth. The team’s work includes building real-time indexing systems, developing distributed search services, creating industry-leading ranking models, and providing personalized search user experiences. We are looking for passionate and self-driven individuals to join us in continuous innovation, serving users worldwide.

Job Description:
Business Support: Responsible for query-related recommendation scenarios in e-commerce search, including drop-down suggestions, background recommendations, trending query recommendations, and interactive category navigation queries. You will support the development of an LLM-based shopping guidance conversation system, continuously improving the user shopping experience.
Algorithm Development: Build recall, ranking, and rerank algorithms for query recommendation scenarios. Develop LLM-based query generation and rewriting algorithms.
Innovation Exploration: Support the development of an LLM-based shopping guidance dialogue system, using technologies like LLM and RAG to improve the efficiency of user discovery and understanding of new product categories.
Requirements:
Master's degree or higher in Computer Science, Computational Linguistics, NLP or related fields
Experience in industrial search recommendation / NLP algorithms / large model applications
Solid foundation in machine learning theory, familiarity with common search and NLP algorithm models, and proficiency with deep learning frameworks such as TensorFlow or PyTorch.
Strong coding skills with practical experience in developing production-level code, and proficiency in at least one programming language (Golang/Python).",No salary information provided
https://sg.indeed.com/rc/clk?jk=0f116cabadd76655&bb=BBU1u9Z7NvTrsFjxVjXkyTMJIXuLkupUSA6_T-BwTlngw9K69v1uMskgb7L5mGX66cLY0_MsrK_UjFhqK2Tt45XGv9QAumN0efkEIyhyvN6DKKr5Ti0RbOhPdDmrhktN&xkcb=SoB567M365cLXnyL7h0MbzkdCdPP&fccid=3228946bc134183e&vjs=3,Product Analyst,Micron,1,Singapore,"Company Description

""To be the most loved everyday food and groceries destination!"" - that’s our mission at foodpanda.
foodpanda is the largest food and grocery delivery platform in Asia, outside of China. Operating in more than 400 cities across 11 markets, we continue to expand and grow in our core food delivery business, as well as in new verticals like grocery deliveries, with a strong tech infrastructure at our core. From our restaurants-partners, cloud kitchens and cloud grocery stores — foodpanda is just one tap away, getting everything you need into your hands quickly and conveniently!
We are looking for enthusiastic problem solvers to join us in scaling our platform, to digitalise businesses in Asia, uplift rider livelihoods and build a hyper-convenient platform for our customers. If you love working with technology to create solutions and are not afraid to roll up your sleeves to get things done, you will find your tribe here at foodpanda. Our diverse and high-performing team comprises people from more than 60 nationalities, and we welcome all experiences, backgrounds, and perspectives.

Job Description

We are seeking a dynamic Product Analyst to join the Product Analytics team on our journey to always deliver amazing experiences.
The Product Analytics Team drives product strategy and innovation by providing actionable insights on customers and products, contributing to business success. Our diverse team of data professionals is based in Singapore and Berlin, working closely with product managers, designers, engineers, and business stakeholders to directly influence product direction. We collaborate with a larger data team, including data engineers, data scientists, and ML engineers, to share knowledge and expertise.
You will have the opportunity to access high volume, rich user behaviour data, engage in end to end product development cycles, work on complex product problems, and learn from many experienced data professionals.
Responsibilities:
Experimentation: Designing, implementing, and analysing A/B tests with a strong emphasis on statistical methods for robust hypothesis validation and accurate impact measurement. A deep understanding of statistical techniques is required for all our experiment analyses.
Product OKRs & Metrics: Defining what 'good' looks like by setting up a product metric framework and quarterly OKRs.
Tracking & QA: Defining which user behaviors need to be tracked and work with engineers on the implementation and QA.
ETL & Reporting: Building data pipelines and self-service dashboards.
Exploratory Analysis: Drawing insights from data to drive product strategy & roadmap.

Qualifications
Bachelor’s degree in Statistics, Mathematics, Economics, Computer Science, Computer Engineering or an equivalent education.
At least 3-4 years of working experience in Product Analytics, Business Analytics, Marketing Analytics or other relevant data analytics roles
Strong experience in leveraging SQL for analytics (BigQuery experience is a plus)
Proficient with at least one data visualization tool, including but not limited to Looker Studio (Data Studio), Tableau, Qlikview, Power BI, Matplotlib, etc.
Experience working with large scale user data (transactional, click stream etc.)
Background in Statistics, knowledge about statistical test design and analysis preferably hands on experience in designing and running A/B tests at scale
Experience with customer behavior tracking platforms (e.g. Google Analytics, Adobe, Webtrekk, MixPanel, SnowPlow, Piwik, Tealium, Segment etc.)
Excellent written and spoken English communication skills, with the ability to work effectively in a team and collaborate with stakeholders across various disciplines.
A team player that enjoys working with a diverse team and delivering measurable results.

Additional Information

What we offer:
A dynamic and challenging work environment.
A company committed to developing you personally and professionally.
A great working atmosphere with regular company and team events.
A vibrant and international team committed to diversity and inclusion.
Responsibility from day one in a fast growing and global company.
Other benefits include free food, health and dental insurance, and learning and development opportunities!
foodpanda is operated by Delivery Hero Group (“DH Group”) - the world’s leading local delivery platform, operating in 70+ markets across Asia, Europe, Latin America, the Middle East, and Africa. Delivery Hero started as a food delivery service in 2011 and now employs 40,000+ people globally. Additionally, Delivery Hero is pioneering quick commerce, the next generation of e-commerce, aiming to bring groceries and household goods to customers in under one hour and often in 20 to 30 minutes. Headquartered in Berlin, Germany, Delivery Hero has been listed on the Frankfurt Stock Exchange since 2017.
In July 2024, Delivery Hero SE merged three of its market-leading food delivery businesses, foodora and Yemeksepeti in Europe, and foodpanda in Asia. All three businesses now make up the second-largest organization within the Delivery Hero Group, and leading food and QCommerce delivery in 18 markets in both regions.",No salary information provided
https://sg.indeed.com/rc/clk?jk=4cab9781e329ee88&bb=z19gs5XdyYcHpL1BixZSdv_QIvQ1WOL-Gu-nvwHAxdT4mVpkNognuRmTAdiaT0F8kZxe2py72PVrTOsca64VRwZdNERZ9Pz-fppfF1AS03sdVJuZZYnjj7R5hbtmIyqn&xkcb=SoCw67M365cLTQSxlJ0IbzkdCdPP&fccid=332f88237eca64fb&vjs=3,Content Lead,Micron,1,Singapore,"Enjin is one of the world’s largest blockchain projects, one of the first metaverse/non-fungible token (NFT) projects, and one of the first NFT-gaming ecosystems. Enjin CTO Witek Radomski authored the ERC-1155 standard for NFTs. Before pivoting to blockchain in 2017, Enjin was an established gaming services software company with about 21 million users. Today, Enjin is a global, remote-only team of futurists and dreamers who aim to drive NFT mass adoption and build the next layer of the internet.
Enjin is looking for a Marketing and Communications Lead to drive Enjin’s evolution from a leader in blockchain technology into a global brand intertwined with everyday life.
What You'll Do
Draft and manage the creation of long form content, short video content and social media copy.
Draft and manage the creation of content on the Enjin ecosystem, product features, developer and adopter spotlights, community member spotlights and key updates.
Assist in content management and management and storyboarding of freelance writing and video creation resources.
Assist to develop, implement, and track content marketing programs, initiatives and campaigns across a variety of channels.
Assist in drafting press releases and facilitation of media monitoring.
Assist in monitoring consistency of messaging and voice across various channels and coordinate on legal compliance.
Assist in managing the company’s social media and other channels.
Assist in drafting and proofreading various marketing copy.
Keep tabs on Enjin's place in the crypto gaming and NFT landscapes, monitoring coverage and sentiment across all channels.
Strategize and execute PR pushes around key launches, updates, and milestones, including co-marketing with strategic partners.
Collaborate with product, support, legal and other internal teams to develop and monitor content marketing initiatives.
Assist in various day-to-day content and marketing related support tasks.
Who You Are
Educated with a bachelor's degree from a leading university in your country
Strong English written and oral communication, with ability to distill key issues and tell compelling, relatable stories, preferably with potential to write New York Times op-ed quality copy.
At least 1 year experience in tech journalism, content creation, public relations, or digital marketing, preferably within the blockchain, gaming and/or related tech industries and preferably with experience in organic (not paid) marketing strategies.
Must have previous experience with Web3, NFTs and blockchain technologies.
Strong attention to detail, critical thinking, and willingness to learn.
Experience working with a remote team is preferred.
Able to work under pressure in a fast-paced/rapidly changing environment.
How to Apply
Before sending your application, please write a X (Twitter) long form post or thread on how to quantify value in Web3 and NFT contexts, and relate this to Enjin Blockchain or its app layer. Tag “@”Enjin and “@”OscarFranklnTan and add the link to your application
‍

This contract is for Atlas Development Services, a core contributor to Enjin Blockchain.",No salary information provided
https://sg.indeed.com/rc/clk?jk=3abf20216a7e293c&bb=BBU1u9Z7NvTrsFjxVjXkycgaSuvcaopsWlIpjqBc2K_4al_NdouVsAurXR_yY_gNbzzbrI04o21HQ2qa5mYn437cQVzyiEK6Me34vng3pwFUkZWjV8Lo4p9Y4yGDeVGN&xkcb=SoDN67M365cLXnyL7h0NbzkdCdPP&fccid=5f54159b59b28423&vjs=3,UI/UX Intern Jan-Jun/Jul 2025,Micron,1,Singapore,"Location
One North, Singapore
Job Function
Information Technology
Employment Type
Internship
Position Level
Fresh / entry level
Education Level
Degree
Number of Vacancies
1
Posted On
5 days ago
Expiring On
26 days
Job Description
Join a startup innovating in the Maritime industry and make a change!

Intern will be involved in MORA, a product that aims to improve safety awareness and crew engagement.

youtu.be/M1VPx5rw_78

Responsibilities

1) User Interface Design: Assist in the design and creation of user interfaces for web and mobile applications, ensuring intuitive navigation and visually appealing layouts.
2) Wireframing and Prototyping: Collaborate with the design team to create wireframes, prototypes, and mockups to visualize and iterate on design concepts.
3) User Research: Conduct user research and usability testing to gather insights into user needs, preferences, and behaviors.
4) Visual Design: Support in the development of visual design elements, including icons, graphics, and other visual assets to enhance user experience.
Interaction Design: Assist in designing interactive elements and animations to improve user engagement and interaction flow.
5) Design System Maintenance: Contribute to the maintenance and evolution of the design system, ensuring consistency and coherence across products and platforms.
6) Collaboration and Communication: Work closely with cross-functional teams including product management, engineering, and marketing to ensure alignment on design goals and implementation.

Learning Outcomes & Objectives

At the end of the internship, the intern shall:

Hands-on Design Experience: Gain practical experience in UI/UX design by working on real-world projects and collaborating with experienced designers. Intern will be given an entire module to independently design. Where possible, opportunity will be given to conduct research. Intern will need to design module to be fit-for-purpose given the audience. Attention must be paid on unique aspects such as limited bandwidth available at sea as well as varying degrees of tech adoption across various companies.
Design Process Mastery: Learn and apply design methodologies and processes, from user research and wireframing to prototyping and testing. Intern will also learn to adapt theory by altering their research approach to suit the specific use case such as availability of research participants. Intern should also be creative to come up with strategies to recruit participants.
Tool Proficiency: Enhance proficiency in design tools and software, gaining practical skills in creating high-fidelity prototypes and visual designs.
User-Centered Design Skills: Develop a deep understanding of user-centered design principles and methodologies through hands-on experience and user feedback analysis to translate requirements into design solutions.
Collaboration and Teamwork: Improve collaboration and teamwork skills by working closely with cross-functional teams and stakeholders. Intern will learn to work in a multi-cultural environment, including with Indians and Indonesians.
Feedback Integration: Learn how to effectively integrate feedback from stakeholders and users into the design iteration process to continuously improve designs.
Portfolio Development: Build a strong portfolio showcasing design skills, creativity, and problem-solving ability, positioning oneself for future opportunities in UI/UX design.

This internship offers an exciting opportunity for individuals passionate about UI/UX design to gain valuable hands-on experience, develop essential skills, and contribute to the creation of user-centric digital experiences in a dynamic and collaborative environment.

mpa.gov.sg/maritime-singapore/what-maritime-singapore-offers/developing-manpower/talent@maritimesingapore
Apply for additional funding of $400/mth from MPA for this maritime-related internship!
Job Requirement
Requirements

Proficiency in Design Tools: Familiarity with design tools such as Figma, Adobe XD, Sketch, or similar tools.
Creativity and Visual Sensitivity: Strong design sensibility with a creative mindset and attention to visual details.
User-Centric Approach: Passion for user-centered design principles with the ability to empathize with users and advocate for their needs.
Problem-Solving Skills: Ability to analyze complex problems and propose innovative design solutions.
Excellent Communication Skills: Clear and effective communication skills, both verbal and visual, to articulate design concepts and ideas.
Portfolio: A portfolio showcasing design projects and proficiency in UI/UX design principles and processes.
About Ohceans
Maritime Consultancy and Information Services
Be at the forefront of Maritime Innovation and Technology! Join us in our journey to make shipping a better place through innovation and technology.",No salary information provided
https://sg.indeed.com/rc/clk?jk=a113e8047005354d&bb=BBU1u9Z7NvTrsFjxVjXkycgaSuvcaopsvYOBWeMWQNNNBdNms6tvJHo78EOhU1L5pZKislk9yc91EZxao3NlAtuK8qq1QciTaxHdHI9XYuK3q6-0eetZhYjh-3Pg_Grj&xkcb=SoDk67M365cLXnyL7h0PbzkdCdPP&fccid=43b9503d1ae1bde7&cmp=Kabam-Robotics&ti=Phone+Operator&vjs=3,Remote Robot Operator,Micron,1,Singapore,"Responsibilities:
Handle incident management for robot issues within SLA.
Error handling and resolution.
Remote monitoring and robot operations.
Help robots find their way by remotely correcting their internal “GPS” location and driving/controlling the robot through unpredictable situations using Cognicept’s propriety intervention system (it’s like a video game).
Identify and report errors/failures/bugs, and suggest improvements to processes and technologies.
Manage inbound and outbound calls in a timely manner.
Follow communication “scripts” and standard operating procedures.
Identify customers’ needs, clarify information, research every issue, and provide solutions and/or alternatives for our/OEM products.
Keep detailed records of all interventions in the Cognicept database.
Track personal/team qualitative and quantitative KPIs with your line manager.
Take part in training and other learning opportunities to expand knowledge of Cognicept and the position.
Requirements:
Experience with incident management, customer service, and tech support preferred.
Solid oral and written communication skills.
Solid reading comprehension and listening skills.
A keen eye for detail.
Ability to work both independently and as part of a team.
Excellent time to task management.
Owns a laptop that runs Google Chrome and has a headset. (BYOD concept)
Owns a functional smartphone with a data plan and an Indian phone number.
Able to work in a 24/7 shift.
***If you are interested, please apply with your resume to https://sg.quickhr.co/view_job.php?jd=MTBxdWlja19ocl9yZWNydWl0bWVudA==&cd=NzU5cXVpY2tfaHJfcmVjcnVpdG1lbnQ=
Job Types: Full-time, Permanent
Pay: $350.00 - $700.00 per month
Schedule:
Monday to Friday
Work Location: In person",No salary information provided
https://sg.indeed.com/rc/clk?jk=ba76c020b92c8882&bb=BBU1u9Z7NvTrsFjxVjXkydxAybbyJSXC8xlZmf3999LfkRgS7RoaKUD6Bzsl0ZiN_jjAQCT49F792PvvxS-Lh6j94eXwnMlsozZBorJW8Hnht8wgDcLrB-2lv_C8HV5y&xkcb=SoBq67M365cLXnyL7h0IbzkdCdPP&fccid=916c406f1079e0da&vjs=3,Application Tech Support Practitioner,Micron,1,Singapore,"Job Summary:
The Hypervisor, Storage, and Backup Lead is responsible for managing, maintaining, and optimizing the project’s virtual infrastructure, storage systems, and data backup solutions. This role ensures high availability, performance, and compliance across virtualized environments and data systems, providing seamless support and solutions for mission-critical systems.
Key Responsibilities:
1. Hypervisor Management
Design, implement, and maintain virtual infrastructure using hypervisor technologies, including VMware and Oracle Linux Virtualization Manager (OLVM).
Monitor and optimize virtual machine performance, resource allocation, and utilization to ensure optimal system function.
Ensure high availability and reliability of the virtual infrastructure through proactive maintenance, monitoring, and incident resolution.
Manage and resolve incidents and problems within the virtual environment, collaborating with internal teams as necessary.
2. Storage Management
Oversee the administration of storage systems, such as SAN (Storage Area Network) and NAS (Network-Attached Storage).
Conduct regular storage health checks and utilization assessments, identifying and implementing optimization opportunities.
Ensure adequate storage capacity is maintained to meet application and infrastructure demands.
Address and resolve incidents and issues related to storage systems efficiently to minimize downtime.
3. Backup Management
Manage and optimize backup solutions, ensuring data protection across the project’s environment.
Monitor backup schedules to ensure successful completions, addressing any failures promptly.
Ensure compliance with organizational and regulatory data retention policies and regulations.
Resolve incidents related to the backup solution and perform necessary recovery actions.
4. Documentation and Reporting
Maintain comprehensive documentation of virtual environments, storage configurations, and backup procedures.
Generate regular reports on system performance, capacity planning, and backup status to support decision-making.
Prepare Root Cause Analysis (RCA) reports for high-severity incidents and collaborate on preventive measures.
Escalate issues to vendors when necessary to ensure timely incident resolution.
Qualifications:
Bachelor’s degree in information technology, Computer Science, or a related field.
5+ years of experience in hypervisor management (VMware, OLVM, or similar), storage systems (SAN, NAS), and backup solutions.
Strong understanding of virtualization principles, resource allocation, and capacity planning.
Proficient in storage administration, health monitoring, and incident management.
Experience with backup and recovery systems, including scheduling, monitoring, and troubleshooting.
Excellent problem-solving skills with the ability to address incidents quickly and effectively.
Strong communication skills and ability to generate clear, detailed documentation and reports.
Preferred Skills:
Certifications in VMware, OLVM, or related virtualization and storage solutions.
Experience with high-availability architectures and disaster recovery planning.
Familiarity with compliance frameworks related to data retention and recovery",No salary information provided
https://sg.indeed.com/rc/clk?jk=c5eee6a6a281f244&bb=BBU1u9Z7NvTrsFjxVjXkyUfY60ZW4Bu3p9NurJzKQKl0MbA0ziDo06pnFxNIHo_-ji6P37aGX3DECMk7-pRKpxDJwS4PZH2PM4XZyBT92ehpvZmZ6sma0__qqwWjmqpk&xkcb=SoDe67M365cLXnyL7h0JbzkdCdPP&fccid=65b5f2aba4dbd31f&vjs=3,Solutions Development Manager,Micron,1,Singapore,"Job Description Summary
The successful candidate will be responsible for building strong relationships with internal key stakeholders and hospital management at a most senior level. This person will bring strong commercial and operational understanding from a clinical setting and establish a deep understanding of client’s business and technical needs to customize Managed Equipment Service (MES) based solutions. To lead to project management of MES, PPPs or Tech partnerships; predominatly in radiology. As well as the ability to support business development and articulate our story clearly to the senior leadership of our clients/potential clients.

GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. Unlock your ambition, turn ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.
Job Description
Strategy:
Refine, create and implement strategy to position our MES offerings and maximize value to our clients
Stay current regarding core technologies, industry trends, products, and vendors, and survey the market landscape for solution insights, direction, partners, methods to achieve outcomes
Recommend, design & implement strategic offerings, with an eye towards developing repeatable solutions – leveraging the complete Enterprise Solutions portfolio
Provide outcomes delivery and business expertise to deliver appropriate executive messaging as well as insight around achievement of outcomes
Support marketing efforts to develop material, position strategies for product area, in conjunction with overall marketing message framework
Develop and maintain strong teaming relationship with other members of the company to leverage product, process and engineering expertise
Business Development and Pre-Sales:
Align with the commercial teams to create, present and plan delivery for packaged and custom solutions – while working to develop organizational alignment and repeatability for outcomes solutions designed.
Work with the GEHC product teams to translate outputs into customer-specific roadmaps.
Elaborate on potential options, select the most optimal option and develop the roadmap for the selected solution
Oversee and participate in complete presales process from gathering information to delivering presentations and capability demos that focus on the customers’ desired objectives
Establish a deep understanding of client’s business and technical needs to customize outcome based solutions, complete with the business context and definition of the vision and requirements of the solution.
Lead formalized solution discovery sessions with customers, support assessments and connect output of discovery sessions and assessments to build solution in support of client leaders/solutions principals.
Gather requirements and architect a programmatic solution to meet the specified requirements
Assist with cost estimates regarding time and resources
Qualifications/Requirements
Prince2, PMP, MBA or advanced degree preferred or equivalent knowledge and experience
Fluency in English is essential. Additionally, it is preferred if the candidate is fluent in another language.
Proven years of demonstrated success at a senior management preferably in a healthcare setting.
Deep healthcare knowledge, understanding healthcare challenges from executive perspective. Ability to think on the spot, sense and respond, and act quickly when faced with challenging solution pain points or questions
Extensive experience in developing and executing on complex project plans
Desire to work in a fast-paced, deadline driven environment
Bachelor’s Degree in business, science, engineering, technology or related discipline
Excellent executive level presence, with demonstrated ability to work directly with Hospital COO, CTO, Chief Strategy Officer, Healthcare Authorities, Construction Companies etc.
Excellent written and verbal communication skills
Excellent planning, organization & prioritization skills, with the ability to manage several projects concurrently
Proven ability to perform business analysis and make process improvement recommendations.
Energetic, enthusiastic self-starter requiring limited supervision, able to take initiative & follow-up on assigned projects
Proficiency in Microsoft Office products: Word, PowerPoint and Excel required.
Demonstrated understanding of financial and legal aspects of partnership creation.
Must be willing to travel
Strong interpersonal skills, including creativity and curiosity with ability to effectively communicate and influence solution direction to both technical and non-technical audiences across all organizational levels
Demonstrated problem-solving and creative skills, ability to exercise sound judgment and make decisions based on market and customer trends – go beyond the status quo
Ability to deal with ambiguity, strategic agility, manage diversity and drive for results
Experience in at least one key area of healthcare – Supply chain, administration, information technology, outpatient strategy
Experience working in large-scale, complex projects and programs within healthcare.
Inclusion and Diversity
GE HealthCare is an Equal Opportunity Employer where inclusion matters. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.
We expect all employees to live and breathe our behaviors: to act with humility and build trust; lead with transparency; deliver with focus, and drive ownership – always with unyielding integrity.
Our total rewards are designed to unlock your ambition by giving you the boost and flexibility you need to turn your ideas into world-changing realities. Our salary and benefits are everything you’d expect from an organization with global strength and scale, and you’ll be surrounded by career opportunities in a culture that fosters care, collaboration and support.
#LI-HAZEEM
#LI-ONSITE
#LI-HYBRID
Additional Information
Relocation Assistance Provided: No",No salary information provided
